Seq | Data_Center_Code | Name | TSN | Authority | Best_NODC7 | Collectors_Comment | Data_Managers_Comment | Short_Name | TSN_ITIS | APHIAID
90000000005578 | 20 | Danielssenia stefanssoni | 0 |  | 0 |  | ABS_1962 |  | NaN | 350686 
90000000003081 | 90 | Daphnia | 83873 | O. F. Mueller, 1785                           | 6109020100 | nfld authority field blank;  SFG | NFLD_longlist |  | 83873 | 148370 
90000000003620 | 90 | Daphnia ambigua | 83888 | Scourfield | 6109020100 | SFG | NFLD_longlist |  | 83888 | 157608 
90000000005837 | 20 | Daphnia catawba | 83886 |  | 1 |  |  |  | 83886 | 717574 
90000000004685 | 20 | Daphnia hyalina | 0 |  | 6109020100 |  | IML_May2008 |  | NaN | 148374 
90000000005626 | 20 | Daphnia longiremis | 83887 | Sars, 1863 | 6109020100 |  | IOS Zooplankton database;AphiaID=709334 |  | 83887 | 709334 
90000000004993 | 20 | Daphniidae | 83872 |  | 1 |  | First enetered by MK for NL - Trinity Bay ; Petitcodiac River |  | 83872 | 148360 
90000000003776 | 20 | database artifact - ignore blank | -999999 |  | 0 |  | blank |  | NaN | NaN 
90000000002234 | 90 | database artifact - ignore NEMATOBRACHION BOOPIS (reassigned - use code 600) | -95537 | (CALAMN, 1905) | 6174020302 | euph mysid | american CPR; IOSdata | NEMBOO | NaN | NaN 
90000000002235 | 90 | database artifact - ignore NEMATOBRACHION FLEXIPES (reassigned - use code 601) | -95536 | (ORTMANN, 1893) | 6174020301 | euph | american CPR; IOSdata |  | NaN | NaN 
90000000003759 | 20 | database artifact - ignore reassign | -999999 |  | -9999 |  |  |  | NaN | NaN 
90000000004237 | 90 | database artifact - ignore reassign - unused duplicate | -999999 |  | -1 |  |  |  | NaN | NaN 
90000000004278 | 90 | database artifact - ignore reassign - unused duplicate | -999999 |  | -1 |  |  |  | NaN | NaN 
90000000004244 | 90 | database artifact - ignore reassign - unused duplicate | -999999 |  | -1 |  |  |  | NaN | NaN 
90000000004175 | 90 | database artifact - ignore reassign - unused duplicate | -999999 |  | -1 |  |  |  | NaN | NaN 
90000000004239 | 90 | database artifact - ignore reassign - unused duplicate | -999999 |  | -1 |  |  |  | NaN | NaN 
90000000004021 | 90 | database artifact - ignore reassign - unused duplicatexxxxD.tripos | -999999 |  | -1 | Tomas et al 1997 pg 434 | IML_phyto_April2007 |  | NaN | NaN 
90000000003404 | 90 | database artifact - ignore REASSIGNed | -999999 |  | -9999 |  | 2002032 |  | NaN | NaN 
90000000000815 | 90 | database artifact - ignore REASSIGNED to 147 TEMORA LONGICornis | -999999 |  | -9999 |  | KENNEDY 87035 | TEM | NaN | NaN 
